"is_high_value","payment_type","customer_state","avg_review_score","total_reviews","pct_5star","pct_1star","avg_delivery_days","late_delivery_rate","updated_at"
1,"voucher","ES",3.857142857142857,7,57.14285714285714,14.285714285714285,17.142857142857142,0.2857142857142857,"2026-05-28 10:54:01"
1,"voucher","GO",3.4,5,40,20,12.2,0,"2026-05-28 10:54:01"
1,"voucher","MA",2.5,4,25,50,17.75,0,"2026-05-28 10:54:01"
1,"voucher","MG",3.9411764705882355,34,58.82352941176471,11.76470588235294,10.088235294117647,0.029411764705882353,"2026-05-28 10:54:01"
1,"voucher","MS",1,1,0,100,18,0,"2026-05-28 10:54:01"
1,"voucher","MT",3,4,25,25,14.75,0,"2026-05-28 10:54:01"
1,"voucher","PA",3.6666666666666665,3,66.66666666666666,33.33333333333333,18.666666666666668,0,"2026-05-28 10:54:01"
1,"voucher","PB",2.25,4,25,25,30.75,0.5,"2026-05-28 10:54:01"
1,"voucher","PE",4.666666666666667,3,66.66666666666666,0,22,0,"2026-05-28 10:54:01"
1,"voucher","PI",3.25,4,50,25,9.75,0,"2026-05-28 10:54:01"
1,"voucher","PR",3.466666666666667,15,33.33333333333333,26.666666666666668,15.333333333333334,0.26666666666666666,"2026-05-28 10:54:01"
1,"voucher","RJ",3.819672131147541,61,50.81967213114754,16.39344262295082,16.360655737704917,0.11475409836065574,"2026-05-28 10:54:01"
1,"voucher","RN",3.3333333333333335,3,33.33333333333333,0,22.666666666666668,0.3333333333333333,"2026-05-28 10:54:01"
1,"voucher","RO",5,2,100,0,14.5,0,"2026-05-28 10:54:01"
1,"voucher","RS",4,18,66.66666666666666,16.666666666666664,12.88888888888889,0,"2026-05-28 10:54:01"
1,"voucher","SC",3.2857142857142856,14,35.714285714285715,28.57142857142857,13.857142857142858,0.14285714285714285,"2026-05-28 10:54:01"
1,"voucher","SE",3,2,50,50,27.5,0.5,"2026-05-28 10:54:01"
1,"voucher","SP",3.805755395683453,139,48.201438848920866,15.107913669064748,8.503597122302159,0.04316546762589928,"2026-05-28 10:54:01"
1,"voucher","TO",5,2,100,0,13,0,"2026-05-28 10:54:01"
