"year_month","product_category_en","price_bucket","order_count","total_revenue","avg_price","updated_at"
"2017-08","office_furniture","B. 50-150",25,2771.73,110.8692,"2026-05-28 10:53:44"
"2017-08","office_furniture","C. 150-500",33,7105.63,215.3221212121212,"2026-05-28 10:53:44"
"2017-08","perfumery","A. 0-50",32,1030.79,32.2121875,"2026-05-28 10:53:44"
"2017-08","perfumery","B. 50-150",69,5390.26,78.11971014492754,"2026-05-28 10:53:44"
"2017-08","perfumery","C. 150-500",26,6664.05,256.30961538461537,"2026-05-28 10:53:44"
"2017-08","pet_shop","A. 0-50",34,954.99,28.08794117647059,"2026-05-28 10:53:44"
"2017-08","pet_shop","B. 50-150",38,3734.5,98.27631578947368,"2026-05-28 10:53:44"
"2017-08","pet_shop","C. 150-500",14,3873.41,276.67214285714283,"2026-05-28 10:53:44"
"2017-08","pet_shop","D. 500+",3,1862.8899999999999,620.9633333333333,"2026-05-28 10:53:44"
"2017-08","signaling_and_security","A. 0-50",1,29.9,29.9,"2026-05-28 10:53:44"
"2017-08","signaling_and_security","B. 50-150",3,347.9,115.96666666666665,"2026-05-28 10:53:44"
"2017-08","small_appliances","A. 0-50",20,488.57,24.4285,"2026-05-28 10:53:44"
"2017-08","small_appliances","B. 50-150",11,938.74,85.34,"2026-05-28 10:53:44"
"2017-08","small_appliances","C. 150-500",3,959.8,319.93333333333334,"2026-05-28 10:53:44"
"2017-08","small_appliances","D. 500+",2,1909.9,954.95,"2026-05-28 10:53:44"
"2017-08","small_appliances_home_oven_and_coffee","A. 0-50",1,21.9,21.9,"2026-05-28 10:53:44"
"2017-08","sports_leisure","A. 0-50",130,4030.56,31.00430769230769,"2026-05-28 10:53:44"
"2017-08","sports_leisure","B. 50-150",236,21051.52,89.2013559322034,"2026-05-28 10:53:44"
"2017-08","sports_leisure","C. 150-500",49,11151.48,227.58122448979591,"2026-05-28 10:53:44"
"2017-08","sports_leisure","D. 500+",7,5030.8,718.6857142857143,"2026-05-28 10:53:44"
"2017-08","stationery","A. 0-50",27,961.35,35.605555555555554,"2026-05-28 10:53:44"
"2017-08","stationery","B. 50-150",45,3548.76,78.86133333333333,"2026-05-28 10:53:44"
"2017-08","stationery","C. 150-500",8,1856.8,232.1,"2026-05-28 10:53:44"
"2017-08","tablets_printing_image","A. 0-50",2,44.89,22.445,"2026-05-28 10:53:44"
"2017-08","tablets_printing_image","B. 50-150",4,406,101.5,"2026-05-28 10:53:44"
"2017-08","telephony","A. 0-50",76,1790.19,23.555131578947368,"2026-05-28 10:53:44"
"2017-08","telephony","B. 50-150",35,3349.14,95.68971428571429,"2026-05-28 10:53:44"
"2017-08","telephony","C. 150-500",23,5692.98,247.52086956521737,"2026-05-28 10:53:44"
"2017-08","toys","A. 0-50",63,2244.11,35.62079365079365,"2026-05-28 10:53:44"
"2017-08","toys","B. 50-150",90,8046.67,89.40744444444445,"2026-05-28 10:53:44"
"2017-08","toys","C. 150-500",29,7384.59,254.6410344827586,"2026-05-28 10:53:44"
"2017-08","watches_gifts","A. 0-50",69,2163.37,31.3531884057971,"2026-05-28 10:53:44"
"2017-08","watches_gifts","B. 50-150",49,4147.56,84.64408163265307,"2026-05-28 10:53:44"
"2017-08","watches_gifts","C. 150-500",75,16720.42,222.93893333333332,"2026-05-28 10:53:44"
"2017-08","watches_gifts","D. 500+",18,13139.6,729.9777777777778,"2026-05-28 10:53:44"
"2017-09","","A. 0-50",35,1262.47,36.07057142857143,"2026-05-28 10:53:44"
"2017-09","","B. 50-150",30,2445.19,81.50633333333333,"2026-05-28 10:53:44"
"2017-09","","C. 150-500",8,2066.49,258.31125,"2026-05-28 10:53:44"
"2017-09","agro_industry_and_commerce","C. 150-500",3,1194,398,"2026-05-28 10:53:44"
"2017-09","agro_industry_and_commerce","D. 500+",1,799.99,799.99,"2026-05-28 10:53:44"
"2017-09","air_conditioning","B. 50-150",3,297,99,"2026-05-28 10:53:44"
"2017-09","air_conditioning","C. 150-500",3,612.16,204.0533333333333,"2026-05-28 10:53:44"
"2017-09","air_conditioning","D. 500+",1,719.99,719.99,"2026-05-28 10:53:44"
"2017-09","art","A. 0-50",2,88.55,44.275,"2026-05-28 10:53:44"
"2017-09","art","C. 150-500",1,299.99,299.99,"2026-05-28 10:53:44"
"2017-09","audio","A. 0-50",1,19.9,19.9,"2026-05-28 10:53:44"
"2017-09","audio","B. 50-150",8,792.7,99.0875,"2026-05-28 10:53:44"
"2017-09","audio","C. 150-500",1,229.99,229.99,"2026-05-28 10:53:44"
"2017-09","auto","A. 0-50",37,1143.65,30.909459459459462,"2026-05-28 10:53:44"
"2017-09","auto","B. 50-150",43,4461.78,103.76232558139534,"2026-05-28 10:53:44"
"2017-09","auto","C. 150-500",27,7964.24,294.97185185185185,"2026-05-28 10:53:44"
"2017-09","auto","D. 500+",1,975,975,"2026-05-28 10:53:44"
"2017-09","baby","A. 0-50",58,1994.48,34.38758620689655,"2026-05-28 10:53:44"
"2017-09","baby","B. 50-150",70,6524.13,93.20185714285715,"2026-05-28 10:53:44"
"2017-09","baby","C. 150-500",37,8857.04,239.3794594594595,"2026-05-28 10:53:44"
"2017-09","baby","D. 500+",7,6036.79,862.3985714285715,"2026-05-28 10:53:44"
"2017-09","bed_bath_table","A. 0-50",126,4127.86,32.76079365079365,"2026-05-28 10:53:44"
"2017-09","bed_bath_table","B. 50-150",290,25581.16,88.21089655172413,"2026-05-28 10:53:44"
"2017-09","bed_bath_table","C. 150-500",114,21534.18,188.89631578947368,"2026-05-28 10:53:44"
"2017-09","bed_bath_table","D. 500+",2,1138.1,569.05,"2026-05-28 10:53:44"
"2017-09","books_general_interest","A. 0-50",9,291.44,32.382222222222225,"2026-05-28 10:53:44"
"2017-09","books_general_interest","B. 50-150",6,673.7,112.28333333333335,"2026-05-28 10:53:44"
"2017-09","books_imported","B. 50-150",4,290,72.5,"2026-05-28 10:53:44"
"2017-09","books_technical","B. 50-150",7,732.35,104.62142857142858,"2026-05-28 10:53:44"
"2017-09","books_technical","C. 150-500",1,269,269,"2026-05-28 10:53:44"
"2017-09","christmas_supplies","B. 50-150",4,254.7,63.675,"2026-05-28 10:53:44"
"2017-09","cine_photo","B. 50-150",1,69,69,"2026-05-28 10:53:44"
"2017-09","computers","D. 500+",40,51228.89,1280.72225,"2026-05-28 10:53:44"
"2017-09","computers_accessories","A. 0-50",97,2977.3199999999997,30.6940206185567,"2026-05-28 10:53:44"
"2017-09","computers_accessories","B. 50-150",88,9469.73,107.61056818181818,"2026-05-28 10:53:44"
"2017-09","computers_accessories","C. 150-500",60,13209.2,220.15333333333334,"2026-05-28 10:53:44"
"2017-09","computers_accessories","D. 500+",3,2563.9,854.6333333333333,"2026-05-28 10:53:44"
"2017-09","consoles_games","A. 0-50",37,962.15,26.004054054054052,"2026-05-28 10:53:44"
"2017-09","consoles_games","B. 50-150",11,913.74,83.06727272727272,"2026-05-28 10:53:44"
"2017-09","consoles_games","C. 150-500",13,4264.7,328.05384615384617,"2026-05-28 10:53:44"
"2017-09","consoles_games","D. 500+",2,2009.98,1004.99,"2026-05-28 10:53:44"
"2017-09","construction_tools_construction","A. 0-50",3,98.69999999999999,32.9,"2026-05-28 10:53:44"
"2017-09","construction_tools_construction","B. 50-150",4,474.6,118.65,"2026-05-28 10:53:44"
"2017-09","construction_tools_construction","C. 150-500",3,667,222.33333333333334,"2026-05-28 10:53:44"
"2017-09","construction_tools_lights","C. 150-500",1,229,229,"2026-05-28 10:53:44"
"2017-09","construction_tools_safety","A. 0-50",1,21.9,21.9,"2026-05-28 10:53:44"
"2017-09","construction_tools_safety","B. 50-150",2,285.8,142.9,"2026-05-28 10:53:44"
"2017-09","construction_tools_safety","C. 150-500",2,816.8399999999999,408.41999999999996,"2026-05-28 10:53:44"
"2017-09","cool_stuff","A. 0-50",40,1374.67,34.36675,"2026-05-28 10:53:44"
"2017-09","cool_stuff","B. 50-150",101,11002.94,108.94000000000001,"2026-05-28 10:53:44"
"2017-09","cool_stuff","C. 150-500",40,10122.88,253.07199999999997,"2026-05-28 10:53:44"
"2017-09","cool_stuff","D. 500+",22,15046.98,683.9536363636363,"2026-05-28 10:53:44"
"2017-09","costruction_tools_garden","A. 0-50",2,58.9,29.45,"2026-05-28 10:53:44"
"2017-09","costruction_tools_garden","B. 50-150",3,192.7,64.23333333333333,"2026-05-28 10:53:44"
"2017-09","costruction_tools_tools","A. 0-50",1,19.99,19.99,"2026-05-28 10:53:44"
"2017-09","costruction_tools_tools","C. 150-500",1,167.9,167.9,"2026-05-28 10:53:44"
"2017-09","costruction_tools_tools","D. 500+",1,729,729,"2026-05-28 10:53:44"
"2017-09","drinks","A. 0-50",4,70.98,17.745,"2026-05-28 10:53:44"
"2017-09","drinks","B. 50-150",2,174,87,"2026-05-28 10:53:44"
"2017-09","dvds_blu_ray","A. 0-50",2,39.8,19.9,"2026-05-28 10:53:44"
"2017-09","electronics","A. 0-50",45,1131.86,25.15244444444444,"2026-05-28 10:53:44"
"2017-09","electronics","B. 50-150",14,1465.1,104.64999999999999,"2026-05-28 10:53:44"
"2017-09","electronics","C. 150-500",8,1742,217.75,"2026-05-28 10:53:44"
"2017-09","fashio_female_clothing","A. 0-50",1,47,47,"2026-05-28 10:53:44"
"2017-09","fashio_female_clothing","B. 50-150",2,109.8,54.9,"2026-05-28 10:53:44"
"2017-09","fashio_female_clothing","C. 150-500",1,198.9,198.9,"2026-05-28 10:53:44"
"2017-09","fashion_bags_accessories","A. 0-50",67,2475.69,36.95059701492537,"2026-05-28 10:53:44"
"2017-09","fashion_bags_accessories","B. 50-150",32,2522.79,78.8371875,"2026-05-28 10:53:44"
"2017-09","fashion_bags_accessories","C. 150-500",23,6779.76,294.7721739130435,"2026-05-28 10:53:44"
"2017-09","fashion_childrens_clothes","B. 50-150",1,89.99,89.99,"2026-05-28 10:53:44"
"2017-09","fashion_male_clothing","A. 0-50",6,199.39999999999998,33.23333333333333,"2026-05-28 10:53:44"
"2017-09","fashion_male_clothing","B. 50-150",9,779.1,86.56666666666666,"2026-05-28 10:53:44"
"2017-09","fashion_male_clothing","C. 150-500",1,199,199,"2026-05-28 10:53:44"
"2017-09","fashion_shoes","A. 0-50",2,57.8,28.9,"2026-05-28 10:53:44"
"2017-09","fashion_shoes","B. 50-150",10,884,88.4,"2026-05-28 10:53:44"
"2017-09","fashion_shoes","C. 150-500",1,157.9,157.9,"2026-05-28 10:53:44"
"2017-09","fashion_sport","A. 0-50",4,159.6,39.9,"2026-05-28 10:53:44"
"2017-09","fashion_sport","C. 150-500",1,225,225,"2026-05-28 10:53:44"
"2017-09","fashion_underwear_beach","B. 50-150",13,958.8,73.75384615384615,"2026-05-28 10:53:44"
"2017-09","fashion_underwear_beach","C. 150-500",4,741,185.25,"2026-05-28 10:53:44"
"2017-09","fixed_telephony","A. 0-50",4,102.96000000000001,25.740000000000002,"2026-05-28 10:53:44"
"2017-09","fixed_telephony","B. 50-150",1,149.95,149.95,"2026-05-28 10:53:44"
"2017-09","fixed_telephony","D. 500+",8,13440,1680,"2026-05-28 10:53:44"
"2017-09","food","A. 0-50",8,229.65,28.70625,"2026-05-28 10:53:44"
"2017-09","food","B. 50-150",8,488.28,61.035,"2026-05-28 10:53:44"
"2017-09","food","C. 150-500",1,274.99,274.99,"2026-05-28 10:53:44"
"2017-09","food_drink","A. 0-50",8,258.86,32.3575,"2026-05-28 10:53:44"
"2017-09","food_drink","B. 50-150",1,52,52,"2026-05-28 10:53:44"
"2017-09","furniture_bedroom","B. 50-150",1,79.9,79.9,"2026-05-28 10:53:44"
"2017-09","furniture_bedroom","C. 150-500",3,629.7,209.9,"2026-05-28 10:53:44"
"2017-09","furniture_decor","A. 0-50",149,5137.9,34.482550335570465,"2026-05-28 10:53:44"
"2017-09","furniture_decor","B. 50-150",147,12689.380000000001,86.32231292517008,"2026-05-28 10:53:44"
"2017-09","furniture_decor","C. 150-500",46,10251.58,222.8604347826087,"2026-05-28 10:53:44"
"2017-09","furniture_decor","D. 500+",3,2588.95,862.9833333333332,"2026-05-28 10:53:44"
"2017-09","furniture_living_room","A. 0-50",2,65.4,32.7,"2026-05-28 10:53:44"
"2017-09","furniture_living_room","B. 50-150",6,520.59,86.765,"2026-05-28 10:53:44"
"2017-09","furniture_living_room","C. 150-500",3,689.88,229.96,"2026-05-28 10:53:44"
"2017-09","furniture_mattress_and_upholstery","B. 50-150",1,86.5,86.5,"2026-05-28 10:53:44"
"2017-09","garden_tools","A. 0-50",19,504.68,26.562105263157896,"2026-05-28 10:53:44"
"2017-09","garden_tools","B. 50-150",184,13100.96,71.20086956521739,"2026-05-28 10:53:44"
"2017-09","garden_tools","C. 150-500",17,4257.8,250.45882352941177,"2026-05-28 10:53:44"
"2017-09","garden_tools","D. 500+",5,4643.79,928.758,"2026-05-28 10:53:44"
"2017-09","health_beauty","A. 0-50",95,2813.75,29.61842105263158,"2026-05-28 10:53:44"
"2017-09","health_beauty","B. 50-150",197,17569.68,89.18619289340101,"2026-05-28 10:53:44"
"2017-09","health_beauty","C. 150-500",77,21995.32,285.6535064935065,"2026-05-28 10:53:44"
"2017-09","health_beauty","D. 500+",11,9158.9,832.6272727272727,"2026-05-28 10:53:44"
"2017-09","home_appliances","A. 0-50",3,97.69999999999999,32.56666666666666,"2026-05-28 10:53:44"
"2017-09","home_appliances","B. 50-150",4,339.69000000000005,84.92250000000001,"2026-05-28 10:53:44"
"2017-09","home_appliances","C. 150-500",2,683.8,341.9,"2026-05-28 10:53:44"
"2017-09","home_appliances","D. 500+",1,699,699,"2026-05-28 10:53:44"
"2017-09","home_appliances_2","B. 50-150",2,288,144,"2026-05-28 10:53:44"
"2017-09","home_appliances_2","C. 150-500",4,1339.8,334.95,"2026-05-28 10:53:44"
"2017-09","home_comfort_2","A. 0-50",1,12.9,12.9,"2026-05-28 10:53:44"
"2017-09","home_confort","A. 0-50",2,58,29,"2026-05-28 10:53:44"
"2017-09","home_confort","B. 50-150",21,1933.44,92.06857142857143,"2026-05-28 10:53:44"
"2017-09","home_confort","C. 150-500",9,2001.9,222.43333333333334,"2026-05-28 10:53:44"
"2017-09","home_confort","D. 500+",1,599,599,"2026-05-28 10:53:44"
"2017-09","home_construction","A. 0-50",3,78.42,26.14,"2026-05-28 10:53:44"
"2017-09","home_construction","B. 50-150",4,386.89,96.7225,"2026-05-28 10:53:44"
"2017-09","home_construction","C. 150-500",4,892.5,223.125,"2026-05-28 10:53:44"
"2017-09","housewares","A. 0-50",134,4125.76,30.789253731343287,"2026-05-28 10:53:44"
"2017-09","housewares","B. 50-150",93,8238.79,88.58913978494624,"2026-05-28 10:53:44"
"2017-09","housewares","C. 150-500",21,4373.82,208.27714285714285,"2026-05-28 10:53:44"
"2017-09","housewares","D. 500+",4,3381.99,845.4975,"2026-05-28 10:53:44"
"2017-09","industry_commerce_and_business","B. 50-150",2,219.98,109.99,"2026-05-28 10:53:44"
"2017-09","kitchen_dining_laundry_garden_furniture","A. 0-50",1,43.9,43.9,"2026-05-28 10:53:44"
"2017-09","kitchen_dining_laundry_garden_furniture","B. 50-150",2,185.8,92.9,"2026-05-28 10:53:44"
"2017-09","kitchen_dining_laundry_garden_furniture","C. 150-500",1,179.9,179.9,"2026-05-28 10:53:44"
"2017-09","luggage_accessories","A. 0-50",12,495.38,41.281666666666666,"2026-05-28 10:53:44"
"2017-09","luggage_accessories","B. 50-150",26,2315.2200000000003,89.0469230769231,"2026-05-28 10:53:44"
"2017-09","luggage_accessories","C. 150-500",4,1074.78,268.695,"2026-05-28 10:53:44"
"2017-09","market_place","A. 0-50",2,62.980000000000004,31.490000000000002,"2026-05-28 10:53:44"
"2017-09","market_place","B. 50-150",7,585.24,83.60571428571428,"2026-05-28 10:53:44"
"2017-09","market_place","C. 150-500",2,498.99,249.495,"2026-05-28 10:53:44"
"2017-09","musical_instruments","A. 0-50",5,191.6,38.32,"2026-05-28 10:53:44"
"2017-09","musical_instruments","B. 50-150",7,560.4000000000001,80.05714285714286,"2026-05-28 10:53:44"
"2017-09","musical_instruments","C. 150-500",10,3771.4,377.14,"2026-05-28 10:53:44"
"2017-09","musical_instruments","D. 500+",5,4469,893.8,"2026-05-28 10:53:44"
"2017-09","office_furniture","B. 50-150",34,3448.7799999999997,101.43470588235293,"2026-05-28 10:53:44"
"2017-09","office_furniture","C. 150-500",27,5759.87,213.3285185185185,"2026-05-28 10:53:44"
"2017-09","party_supplies","B. 50-150",2,269.8,134.9,"2026-05-28 10:53:44"
"2017-09","perfumery","A. 0-50",50,1602.3,32.046,"2026-05-28 10:53:44"
"2017-09","perfumery","B. 50-150",85,6673.4400000000005,78.51105882352942,"2026-05-28 10:53:44"
"2017-09","perfumery","C. 150-500",21,5946.53,283.16809523809525,"2026-05-28 10:53:44"
"2017-09","pet_shop","A. 0-50",25,792.2,31.688000000000002,"2026-05-28 10:53:44"
"2017-09","pet_shop","B. 50-150",33,3358.95,101.78636363636363,"2026-05-28 10:53:44"
"2017-09","pet_shop","C. 150-500",12,2585.77,215.48083333333332,"2026-05-28 10:53:44"
"2017-09","pet_shop","D. 500+",1,1798,1798,"2026-05-28 10:53:44"
"2017-09","security_and_services","B. 50-150",1,100,100,"2026-05-28 10:53:44"
"2017-09","signaling_and_security","A. 0-50",6,90.4,15.066666666666668,"2026-05-28 10:53:44"
"2017-09","signaling_and_security","B. 50-150",3,348,116,"2026-05-28 10:53:44"
"2017-09","small_appliances","A. 0-50",4,78.5,19.625,"2026-05-28 10:53:44"
"2017-09","small_appliances","B. 50-150",14,1298.55,92.75357142857142,"2026-05-28 10:53:44"
"2017-09","small_appliances","C. 150-500",7,2088.7,298.38571428571424,"2026-05-28 10:53:44"
"2017-09","small_appliances","D. 500+",5,6564.99,1312.998,"2026-05-28 10:53:44"
"2017-09","small_appliances_home_oven_and_coffee","D. 500+",1,640.99,640.99,"2026-05-28 10:53:44"
"2017-09","sports_leisure","A. 0-50",130,4304.03,33.10792307692307,"2026-05-28 10:53:44"
"2017-09","sports_leisure","B. 50-150",235,21557.11,91.73238297872341,"2026-05-28 10:53:44"
"2017-09","sports_leisure","C. 150-500",84,19244.37,229.09964285714284,"2026-05-28 10:53:44"
"2017-09","sports_leisure","D. 500+",8,4724.5,590.5625,"2026-05-28 10:53:44"
"2017-09","stationery","A. 0-50",22,828.88,37.67636363636364,"2026-05-28 10:53:44"
"2017-09","stationery","B. 50-150",45,3569.84,79.32977777777778,"2026-05-28 10:53:44"
"2017-09","stationery","C. 150-500",8,1452.8,181.6,"2026-05-28 10:53:44"
"2017-09","tablets_printing_image","A. 0-50",1,35.9,35.9,"2026-05-28 10:53:44"
"2017-09","tablets_printing_image","B. 50-150",2,198,99,"2026-05-28 10:53:44"
"2017-09","telephony","A. 0-50",97,2393.7999999999997,24.678350515463915,"2026-05-28 10:53:44"
"2017-09","telephony","B. 50-150",22,1894.2,86.10000000000001,"2026-05-28 10:53:44"
"2017-09","telephony","C. 150-500",58,14271.25,246.05603448275863,"2026-05-28 10:53:44"
"2017-09","toys","A. 0-50",89,3173.15,35.65337078651685,"2026-05-28 10:53:44"
"2017-09","toys","B. 50-150",155,13423.22,86.60141935483871,"2026-05-28 10:53:44"
"2017-09","toys","C. 150-500",42,10597.66,252.3252380952381,"2026-05-28 10:53:44"
"2017-09","toys","D. 500+",4,2467.8,616.95,"2026-05-28 10:53:44"
"2017-09","watches_gifts","A. 0-50",65,2260.12,34.77107692307692,"2026-05-28 10:53:44"
"2017-09","watches_gifts","B. 50-150",91,8505.7,93.46923076923078,"2026-05-28 10:53:44"
"2017-09","watches_gifts","C. 150-500",90,19861.46,220.68288888888887,"2026-05-28 10:53:44"
"2017-09","watches_gifts","D. 500+",20,15859.67,792.9835,"2026-05-28 10:53:44"
"2017-10","","A. 0-50",34,984.24,28.948235294117648,"2026-05-28 10:53:44"
"2017-10","","B. 50-150",11,1097.11,99.73727272727272,"2026-05-28 10:53:44"
"2017-10","","C. 150-500",17,4301.42,253.02470588235295,"2026-05-28 10:53:44"
"2017-10","","D. 500+",7,11927.5,1703.9285714285713,"2026-05-28 10:53:44"
"2017-10","agro_industry_and_commerce","A. 0-50",3,101.3,33.766666666666666,"2026-05-28 10:53:44"
"2017-10","agro_industry_and_commerce","D. 500+",2,3248.98,1624.49,"2026-05-28 10:53:44"
"2017-10","air_conditioning","B. 50-150",4,356,89,"2026-05-28 10:53:44"
"2017-10","air_conditioning","C. 150-500",8,2206.42,275.8025,"2026-05-28 10:53:44"
"2017-10","art","A. 0-50",1,40,40,"2026-05-28 10:53:44"
"2017-10","art","B. 50-150",1,120,120,"2026-05-28 10:53:44"
"2017-10","art","C. 150-500",1,189.05,189.05,"2026-05-28 10:53:44"
"2017-10","audio","A. 0-50",12,239.79999999999998,19.98333333333333,"2026-05-28 10:53:44"
"2017-10","audio","B. 50-150",17,1688.98,99.35176470588236,"2026-05-28 10:53:44"
"2017-10","audio","C. 150-500",2,399.8,199.9,"2026-05-28 10:53:44"
"2017-10","auto","A. 0-50",44,1267.5,28.806818181818183,"2026-05-28 10:53:44"
"2017-10","auto","B. 50-150",66,6610.25,100.15530303030303,"2026-05-28 10:53:44"
"2017-10","auto","C. 150-500",33,8386.57,254.13848484848484,"2026-05-28 10:53:44"
"2017-10","auto","D. 500+",6,5214.97,869.1616666666667,"2026-05-28 10:53:44"
"2017-10","baby","A. 0-50",38,1394.59,36.69973684210526,"2026-05-28 10:53:44"
"2017-10","baby","B. 50-150",59,5217.16,88.4264406779661,"2026-05-28 10:53:44"
"2017-10","baby","C. 150-500",39,8198.76,210.2246153846154,"2026-05-28 10:53:44"
"2017-10","baby","D. 500+",2,1686.99,843.495,"2026-05-28 10:53:44"
"2017-10","bed_bath_table","A. 0-50",189,6505.54,34.42084656084656,"2026-05-28 10:53:44"
"2017-10","bed_bath_table","B. 50-150",296,26827.71,90.63415540540541,"2026-05-28 10:53:44"
"2017-10","bed_bath_table","C. 150-500",59,12804.85,217.03135593220338,"2026-05-28 10:53:44"
"2017-10","books_general_interest","A. 0-50",7,286.7,40.957142857142856,"2026-05-28 10:53:44"
"2017-10","books_general_interest","B. 50-150",4,447.8,111.95,"2026-05-28 10:53:44"
"2017-10","books_technical","A. 0-50",2,84,42,"2026-05-28 10:53:44"
"2017-10","books_technical","B. 50-150",1,70,70,"2026-05-28 10:53:44"
"2017-10","books_technical","C. 150-500",3,726,242,"2026-05-28 10:53:44"
"2017-10","cds_dvds_musicals","A. 0-50",1,45,45,"2026-05-28 10:53:44"
